Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3156,203156,34,1,1,20,2,0,3,4,0,3,3,5,0,3,1,1,1,22130
3703,203703,31,1,1,23,2,1,3,2,1,3,1,5,0,1,1,1,2,23972
240,200240,39,1,1,6,3,0,3,3,0,3,1,1,0,3,0,1,1,17232
559,200559,38,1,1,8,3,1,3,3,0,3,0,7,1,4,0,0,1,18057
2278,202278,29,1,1,34,2,0,3,3,0,3,1,5,0,5,1,0,1,17514
1517,201517,37,1,1,25,2,1,3,3,0,4,1,5,0,4,0,1,1,18022
35,200035,43,1,1,8,3,0,3,2,0,3,1,2,0,2,0,1,1,17645
4874,204874,42,1,1,15,3,0,4,4,0,5,1,3,1,3,0,3,1,22781
1137,201137,22,0,1,32,2,0,2,4,0,3,1,2,1,3,0,0,1,17814
2343,202343,36,1,1,12,2,1,2,5,0,3,1,2,0,1,1,0,1,17741
3863,203863,43,1,1,25,2,1,3,4,1,5,1,8,1,1,0,1,2,24088
1427,201427,40,1,1,6,2,1,2,3,0,3,1,1,0,1,0,0,1,17406
3273,203273,34,1,3,16,3,0,4,4,1,5,3,2,1,3,0,2,2,26902
3729,203729,47,0,3,33,2,1,4,5,1,4,3,2,0,4,1,3,2,26669
1114,201114,48,1,1,21,2,0,3,3,0,5,1,1,0,1,1,0,1,17367
2442,202442,18,1,3,15,3,1,2,3,0,3,2,2,0,5,0,1,1,16611
4566,204566,38,0,3,26,3,1,3,4,3,4,3,3,1,5,0,1,3,26320
3046,203046,31,1,1,9,3,0,3,5,1,3,3,7,1,2,1,2,2,25555
2712,202712,46,1,1,27,3,1,4,4,4,3,0,2,1,3,0,1,0,32174
3746,203746,36,1,1,30,3,1,4,6,0,3,1,2,0,1,1,1,1,21383
274,200274,21,1,1,9,3,1,3,4,0,3,2,2,0,5,1,1,1,18230
928,200928,44,1,1,21,3,0,3,3,3,3,0,2,0,3,0,1,3,22978
969,200969,48,1,1,10,2,1,2,3,3,3,3,2,0,5,1,1,3,22898
715,200715,33,0,1,6,2,0,2,1,1,4,0,2,1,3,0,1,2,20488
2270,202270,28,0,1,6,3,1,2,4,0,4,1,2,0,4,1,0,1,17596
4205,204205,37,1,1,10,1,1,2,4,1,4,3,6,0,1,1,1,2,23163
2098,202098,37,1,3,22,3,1,3,4,1,3,1,5,0,5,1,0,2,21334
1719,201719,45,0,1,13,2,1,3,1,1,3,1,5,0,1,1,0,2,21434
2280,202280,46,1,3,9,3,1,2,3,4,3,1,4,0,1,1,0,0,32465
2909,202909,47,0,1,25,3,0,3,4,3,3,0,7,0,3,1,1,3,29205
101,200101,32,1,1,6,2,1,3,3,0,5,2,2,0,2,0,2,1,17956
314,200314,39,1,1,16,3,1,2,3,4,5,0,2,1,3,1,1,0,32068
362,200362,21,0,3,15,3,1,2,3,0,3,2,2,0,4,0,0,1,17610
4746,204746,38,1,1,32,3,0,3,5,1,3,1,2,0,3,1,1,2,24409
1362,201362,45,0,1,6,3,1,2,3,1,3,2,5,0,1,1,1,2,20399
1037,201037,45,1,1,35,1,1,2,3,3,3,0,5,1,5,1,0,3,24380
4188,204188,22,1,1,10,3,1,4,5,0,3,3,3,0,5,1,3,1,21908
1486,201486,32,1,1,11,2,1,3,1,0,4,1,1,1,1,1,2,1,18298
3759,203759,37,1,1,9,2,0,4,4,1,4,1,6,1,4,0,1,2,25640
2023,202023,40,1,1,8,3,0,2,4,0,3,2,1,1,3,0,0,1,17342
4646,204646,31,0,1,12,3,0,3,4,0,4,2,2,0,3,0,1,1,21100
2554,202554,52,0,1,7,3,0,2,5,3,5,3,5,0,2,1,1,3,26162
4267,204267,38,1,1,13,3,1,3,2,1,5,1,6,1,3,1,2,2,24652
4690,204690,21,0,3,16,3,0,3,4,0,3,2,3,1,4,1,1,1,21001
3615,203615,41,1,1,14,2,1,4,4,0,5,2,5,1,3,0,2,1,20844
3463,203463,37,1,3,23,3,0,4,5,1,5,0,6,0,5,1,1,2,24325
1194,201194,47,1,3,8,2,0,2,1,4,4,1,7,0,1,0,0,0,30972
2512,202512,36,0,1,7,3,1,4,4,0,5,0,6,0,2,0,2,1,20872
1302,201302,35,1,1,29,3,1,3,5,0,3,1,1,0,1,1,0,1,17705
1630,201630,22,1,1,25,3,1,3,3,0,3,1,2,0,1,1,0,1,17323
4052,204052,26,1,3,35,2,1,3,5,1,3,1,4,0,4,1,2,2,27317
4431,204431,26,1,3,15,2,1,3,2,1,4,1,2,0,4,1,1,2,23529
823,200823,29,0,1,16,2,0,3,3,0,4,1,1,0,5,1,0,1,18291
1780,201780,31,1,2,8,2,1,3,4,1,5,1,4,0,3,0,2,2,21410
1124,201124,39,1,3,12,3,1,2,1,3,3,1,3,0,4,1,1,3,23237
4055,204055,46,1,1,36,3,1,3,4,0,3,3,7,0,1,1,1,1,22130
4237,204237,29,1,1,9,3,1,3,6,0,3,1,7,1,3,1,2,1,22142
511,200511,36,1,1,15,3,1,2,4,1,4,1,3,1,4,1,0,2,23847
1251,201251,30,1,3,21,3,1,3,4,3,5,1,3,0,1,0,2,3,22140
4505,204505,34,1,3,23,3,0,4,4,1,5,3,7,0,3,1,1,2,24002
4620,204620,41,0,3,31,2,0,4,2,4,4,2,6,1,3,1,1,0,31872
1955,201955,27,1,1,12,3,0,3,4,0,3,1,1,0,1,0,1,1,17187
3954,203954,36,1,1,11,2,1,4,4,0,3,1,3,0,4,1,2,1,20629
1679,201679,46,1,1,6,3,1,3,3,3,5,1,1,0,1,0,2,3,24396
1062,201062,44,0,1,8,3,1,2,3,3,3,3,6,1,1,0,1,3,25209
827,200827,28,0,1,12,2,1,2,4,0,3,1,2,1,4,1,0,1,17703
2295,202295,29,1,1,14,3,1,3,4,1,3,1,2,1,3,1,1,2,20056
972,200972,18,0,1,6,2,0,3,3,0,3,2,2,0,5,1,1,1,16611
3283,203283,43,1,3,11,3,1,3,4,1,5,3,2,0,5,1,2,2,23833
2559,202559,38,1,3,10,2,1,3,4,3,3,3,4,0,3,0,1,3,26106
3980,203980,37,0,1,18,2,1,4,5,1,4,3,3,0,4,1,2,2,25177
1042,201042,44,0,1,11,2,1,2,4,0,3,2,4,0,1,0,1,1,18162
189,200189,51,1,1,9,3,0,3,3,4,4,2,4,0,5,0,1,0,28734
1805,201805,40,1,3,6,3,1,2,5,1,3,1,3,1,3,1,0,2,22457
4312,204312,38,0,1,32,3,0,4,4,1,3,1,5,1,3,1,3,2,23127
1497,201497,42,1,3,14,3,1,2,3,1,4,1,1,0,3,1,0,2,21825
126,200126,58,1,1,29,3,0,3,3,3,3,0,2,0,3,1,0,3,25312
958,200958,34,1,1,15,2,1,2,3,3,3,1,1,0,5,1,1,3,23500
4060,204060,31,1,1,9,3,1,3,5,0,3,3,2,0,4,0,1,1,21398
294,200294,37,0,1,15,3,1,2,3,0,3,0,2,1,2,0,0,1,17326
2375,202375,29,1,1,13,1,0,2,3,0,3,1,4,1,4,1,0,1,31124
4469,204469,30,1,3,17,3,1,3,4,0,4,1,3,0,1,1,1,1,20975
134,200134,26,1,2,31,2,0,3,3,0,3,0,2,0,4,1,0,1,17942
4040,204040,59,1,1,30,3,0,4,4,3,3,1,3,0,3,1,1,3,28990
2227,202227,34,1,3,6,3,1,3,1,1,3,1,1,0,5,0,1,2,24725
4037,204037,52,1,1,13,2,1,3,4,2,3,2,2,0,5,1,2,4,38215
1585,201585,37,1,3,9,2,1,2,3,3,3,3,3,0,3,0,1,3,22428
1999,201999,38,1,1,6,2,0,2,1,1,3,3,1,0,1,0,0,2,22625
4067,204067,46,1,1,16,2,1,3,4,1,4,1,2,0,4,1,1,2,21026
2796,202796,49,1,3,36,3,0,4,4,3,3,0,5,0,4,0,1,3,31182
2944,202944,33,1,1,16,2,0,4,4,1,3,0,3,1,5,1,3,2,25000
4045,204045,51,0,3,19,3,0,4,4,3,3,3,6,0,5,1,3,3,27886
3082,203082,26,1,3,11,3,1,3,5,1,5,0,3,0,3,1,2,2,22934
414,200414,24,1,3,6,1,0,3,3,0,4,2,2,1,4,1,2,1,18202
3534,203534,30,1,1,15,2,0,3,6,1,5,1,5,0,1,0,1,2,28393
1078,201078,44,1,1,34,2,1,2,3,4,5,0,4,0,1,1,0,0,31328
3998,203998,35,1,1,7,3,1,4,4,1,4,1,3,0,5,1,3,2,23003
1885,201885,34,0,3,12,3,0,2,5,0,3,1,1,0,4,0,1,1,17351
4085,204085,20,0,3,7,1,0,4,6,0,5,2,2,0,3,1,1,1,21003
4694,204694,29,0,1,31,1,1,4,5,3,5,3,3,0,1,1,2,3,27400
2555,202555,35,0,1,14,2,1,4,6,1,3,3,3,1,5,1,2,2,24752
4699,204699,41,1,1,27,1,1,4,4,3,3,1,6,0,3,1,2,3,29000
2474,202474,34,1,1,9,3,1,4,4,0,3,2,6,0,3,1,3,1,21174
4720,204720,53,1,1,6,2,1,3,4,3,4,2,2,0,3,1,2,3,29123
2720,202720,36,1,1,29,2,0,4,3,3,4,1,2,0,5,1,2,3,30674
1430,201430,38,1,1,16,3,0,2,5,3,3,1,4,0,1,1,1,3,28206
3671,203671,32,1,1,9,2,1,4,4,0,3,1,3,0,5,0,3,1,22155
1989,201989,29,0,1,6,2,1,3,5,0,3,1,2,0,1,0,2,1,17720
2983,202983,51,1,3,15,3,1,3,4,0,4,0,2,0,2,1,1,1,22553
2525,202525,36,1,1,7,3,1,2,5,0,3,3,3,0,4,1,1,1,21537
4211,204211,36,1,3,23,3,1,4,4,3,4,1,2,0,1,1,2,3,26698
1532,201532,50,1,1,13,3,0,2,4,2,3,1,6,1,4,1,1,4,33740
2804,202804,58,1,1,7,3,1,3,4,1,3,0,4,0,3,1,2,2,25433
4287,204287,28,1,1,7,3,1,3,4,0,4,1,3,0,3,0,1,1,22494
2699,202699,26,1,1,7,2,0,4,4,1,3,0,2,0,3,1,2,2,23576
693,200693,36,1,3,9,2,1,2,4,3,3,0,2,1,2,1,0,3,25325
2732,202732,27,1,1,23,3,1,3,4,0,4,1,4,1,2,1,2,1,21051
1399,201399,43,1,1,17,2,1,1,3,3,3,1,2,0,1,1,0,3,22510
2299,202299,33,1,3,15,3,0,3,3,1,5,3,1,1,3,0,0,2,23224
3164,203164,31,1,1,29,2,0,3,4,0,3,0,6,1,2,0,2,1,20810
2472,202472,45,1,1,14,3,0,3,5,3,3,0,5,0,4,1,1,3,28926
3999,203999,57,1,1,14,2,1,3,6,3,3,3,6,0,1,0,1,3,25938
3363,203363,60,1,1,25,3,1,4,4,3,3,2,8,0,3,1,2,3,29190
2504,202504,33,1,1,7,3,1,3,4,1,3,0,3,1,4,1,1,2,24840
4600,204600,42,1,1,13,3,1,3,4,0,5,3,4,1,4,1,2,1,23399
4003,204003,47,1,3,16,3,1,4,5,3,3,3,3,0,5,1,3,3,28297
3625,203625,50,1,1,13,2,0,3,5,4,3,1,4,1,5,1,1,0,32644
1633,201633,57,1,1,30,2,1,2,1,3,3,1,4,1,4,1,0,3,24439
953,200953,44,1,1,9,2,1,2,3,0,5,0,5,0,5,1,1,1,17362
3258,203258,41,1,1,21,3,1,3,5,2,3,2,3,0,3,1,2,4,38304
3758,203758,46,0,3,9,2,0,4,4,1,3,1,6,0,1,1,3,2,23832
4309,204309,44,0,1,28,3,1,4,4,0,3,1,2,0,4,1,3,1,20936
3517,203517,29,1,1,36,2,1,4,6,1,4,0,3,0,1,1,3,2,25227
2454,202454,36,1,1,23,3,1,3,3,0,4,0,2,0,3,1,2,1,21104
4767,204767,20,1,1,16,2,1,3,4,0,5,2,3,0,3,0,2,1,21230
1842,201842,35,1,1,15,2,1,3,4,1,4,3,1,0,1,0,1,2,21540
4402,204402,43,1,1,9,2,0,3,4,1,3,1,3,0,1,0,1,2,22767
3685,203685,33,1,3,26,2,1,4,6,3,3,1,5,0,3,1,3,3,28288
921,200921,28,0,1,6,3,1,2,3,0,3,2,1,1,4,0,0,1,17154
1030,201030,31,1,3,14,2,1,2,3,3,3,1,2,0,3,1,0,3,25793
4022,204022,26,1,1,14,3,1,4,5,0,3,1,3,0,1,0,3,1,21567
4877,204877,39,0,1,16,2,1,4,4,1,5,1,6,0,3,0,3,2,25571
910,200910,23,1,1,6,2,1,2,3,0,3,0,2,0,4,0,1,1,16223
4560,204560,54,1,3,15,3,1,4,4,4,3,1,7,0,3,1,1,0,30514
1969,201969,33,1,3,14,3,1,2,3,1,3,1,1,0,1,0,0,2,22104
2097,202097,52,0,1,31,3,0,2,4,4,3,1,4,0,5,0,1,0,28826
1831,201831,40,1,1,16,2,0,2,1,0,3,1,4,1,3,0,1,1,17213
2325,202325,37,1,1,7,2,0,2,4,1,3,1,2,0,1,0,0,2,21474
3330,203330,31,1,1,7,3,1,4,4,0,4,0,2,1,4,1,3,1,22257
2114,202114,31,1,1,17,2,1,2,3,0,3,1,4,1,3,0,0,1,17356
428,200428,47,1,1,8,3,0,3,3,1,3,1,6,0,2,0,1,2,20070
1604,201604,26,1,2,31,2,0,3,3,0,3,1,2,0,4,1,1,1,17942
3336,203336,20,0,1,17,3,0,4,5,0,4,2,3,1,5,1,2,1,20537
4750,204750,30,1,3,30,2,0,3,5,3,5,1,3,0,3,1,2,3,26014
2987,202987,45,0,1,31,3,1,3,6,0,3,3,4,0,3,0,2,1,22386
4087,204087,31,0,1,16,3,1,4,4,1,5,1,3,0,1,1,2,2,21750
1035,201035,31,1,2,14,3,0,3,1,0,4,2,1,0,1,0,2,1,17109
3038,203038,30,1,1,30,2,1,3,2,0,3,0,3,0,2,1,2,1,21378
2500,202500,36,0,3,25,2,1,4,4,3,5,0,3,0,4,1,1,3,27747
2929,202929,28,1,1,13,3,0,4,5,0,3,1,2,0,2,1,2,1,20865
3643,203643,37,1,1,33,2,1,4,4,1,3,1,8,0,3,1,1,2,24025
1641,201641,19,0,3,6,1,0,3,5,0,5,2,1,0,3,1,0,1,17325
221,200221,33,1,1,10,3,0,2,4,0,4,0,7,0,4,0,0,1,17622
4866,204866,32,1,3,20,3,1,4,5,1,5,1,7,1,1,1,1,2,20980
4670,204670,33,0,1,36,3,0,4,4,0,3,3,2,0,3,1,3,1,22703
1000,201000,52,1,1,14,2,0,2,3,0,5,0,1,0,1,1,1,1,17950
3415,203415,52,1,1,18,1,0,3,5,4,4,2,5,0,1,0,2,0,31820
3321,203321,47,1,1,9,1,1,3,4,1,3,1,4,0,2,1,1,2,26057
1822,201822,48,1,3,35,3,0,3,3,3,3,1,4,0,4,0,1,3,27504
4627,204627,46,1,1,7,3,0,4,4,0,3,1,5,0,5,1,1,1,20948
2490,202490,35,0,3,30,3,1,4,4,1,3,3,2,0,5,1,2,2,23246
31,200031,44,1,1,16,2,1,2,3,1,3,0,3,1,3,1,1,2,21465
2977,202977,41,0,3,12,2,1,3,5,3,5,0,7,1,5,0,2,3,29153
4632,204632,46,0,1,30,2,1,3,4,1,5,1,3,1,1,1,1,2,22311
4404,204404,39,1,1,7,2,0,3,4,0,5,3,5,0,1,0,2,1,21297
216,200216,30,0,3,32,3,0,2,4,1,5,3,6,0,2,0,1,2,21696
2700,202700,43,1,1,9,3,0,3,5,0,5,1,2,1,4,1,1,1,21271
3837,203837,28,1,3,16,3,1,3,4,1,3,3,3,0,1,0,2,2,22783
411,200411,60,1,1,13,2,0,2,3,2,5,0,6,0,5,0,0,4,34566
2883,202883,32,0,1,27,2,1,4,4,3,3,0,5,0,3,1,1,3,28502
537,200537,27,0,1,16,2,1,2,3,3,5,1,2,0,3,1,0,3,23793
4454,204454,29,1,1,7,2,0,4,6,0,4,2,2,1,1,1,3,1,20894
2650,202650,23,1,1,12,2,1,3,3,0,4,1,3,1,4,0,1,1,21006
3407,203407,39,1,3,9,2,0,3,4,1,5,1,5,0,4,0,2,2,25571
